Filename,Anomaly_Score,MSE,SSIM_Delta,Is_Anomaly
tile_3888.npy,0.26131353,0.0013517444,0.5212753,False
tile_9004.npy,0.26129073,0.0016338432,0.52094764,False
tile_4105.npy,0.2612821,0.0013388102,0.52122533,False
tile_28620.npy,0.26127964,0.0012917462,0.52126753,False
tile_22584.npy,0.26125613,0.0014380348,0.52107424,False
tile_10711.npy,0.26124826,0.0014894878,0.52100706,False
tile_18368.npy,0.2612259,0.0016969761,0.5207548,False
tile_28321.npy,0.26121163,0.0014137716,0.5210095,False
tile_27625.npy,0.2612115,0.0013929902,0.52103007,False
tile_17735.npy,0.26120996,0.0015231622,0.5208968,False
tile_25821.npy,0.26119727,0.0015804737,0.52081406,False
tile_21967.npy,0.26116228,0.0015981474,0.52072644,False
tile_31605.npy,0.26113683,0.0011531169,0.52112055,False
tile_27877.npy,0.26112297,0.0011066556,0.52113926,False
tile_14310.npy,0.26111305,0.001498451,0.52072763,False
tile_2347.npy,0.26110318,0.0007292373,0.5214771,False
tile_20672.npy,0.26105288,0.0013554352,0.52075034,False
tile_7531.npy,0.26104942,0.0011467533,0.5209521,False
tile_10646.npy,0.26104838,0.0014503172,0.52064645,False
tile_30732.npy,0.261047,0.0008268922,0.5212671,False
tile_29485.npy,0.2610369,0.0017230858,0.5203507,False
tile_21421.npy,0.26098886,0.0010473169,0.5209304,False
tile_8449.npy,0.26097894,0.0013933319,0.52056456,False
tile_25816.npy,0.2609725,0.0014860511,0.52045894,False
tile_25196.npy,0.26091284,0.0011911192,0.52063453,False
tile_28665.npy,0.2609033,0.001071362,0.52073526,False
tile_10228.npy,0.26089844,0.0011882004,0.52060866,False
tile_27111.npy,0.26084653,0.0011410327,0.52055204,False
tile_7962.npy,0.26082665,0.0012970774,0.52035624,False
tile_24221.npy,0.260825,0.0011518468,0.52049816,False
tile_25322.npy,0.26081526,0.0015785868,0.52005196,False
tile_22600.npy,0.26080218,0.001681759,0.5199226,False
tile_14113.npy,0.2607523,0.0012886054,0.520216,False
tile_21209.npy,0.26074198,0.0013115287,0.5201724,False
tile_14839.npy,0.26072928,0.0015576617,0.5199009,False
tile_4244.npy,0.26069963,0.0015895682,0.51980966,False
tile_16902.npy,0.26069888,0.00104776,0.52035004,False
tile_3591.npy,0.26068115,0.0015766638,0.51978564,False
tile_3736.npy,0.26067653,0.0015232099,0.51982987,False
tile_18804.npy,0.26067278,0.0009924709,0.5203531,False
tile_3549.npy,0.26063707,0.0017237165,0.51955044,False
tile_2523.npy,0.26060936,0.0010184404,0.52020025,False
tile_16852.npy,0.26059917,0.0014343654,0.51976395,False
tile_18582.npy,0.260597,0.0014154441,0.51977855,False
tile_15187.npy,0.26057577,0.0014644555,0.5196871,False
tile_9718.npy,0.26056585,0.001548407,0.5195833,False
tile_4070.npy,0.26054704,0.0013823248,0.51971173,False
tile_24625.npy,0.26054242,0.0016172035,0.51946765,False
tile_27796.npy,0.26049897,0.0016655118,0.5193324,False
tile_20382.npy,0.26049793,0.0013831252,0.5196127,False
tile_3068.npy,0.26047802,0.00041818715,0.52053785,False
tile_25194.npy,0.26044858,0.0011454329,0.5197517,False
tile_18938.npy,0.26039818,0.0013251072,0.5194712,False
tile_24673.npy,0.26036733,0.0014496979,0.51928496,False
tile_11342.npy,0.26035532,0.001442347,0.5192683,False
tile_11333.npy,0.2603496,0.0013677359,0.51933146,False
tile_17967.npy,0.2603177,0.0011152768,0.51952016,False
tile_9533.npy,0.2602451,0.001144559,0.51934564,False
tile_6027.npy,0.26021072,0.0013065024,0.519115,False
tile_7092.npy,0.26018047,0.0014244268,0.5189365,False
tile_8979.npy,0.2601757,0.0013444518,0.51900697,False
tile_3947.npy,0.2601605,0.0011453624,0.51917565,False
tile_26936.npy,0.26013526,0.0013233956,0.5189471,False
tile_2713.npy,0.26011908,0.0005763249,0.51966184,False
tile_6135.npy,0.26011428,0.0013096873,0.5189189,False
tile_4413.npy,0.26010433,0.0015092464,0.5186994,False
tile_2525.npy,0.26006797,0.0014847822,0.5186511,False
tile_13588.npy,0.260063,0.0015674136,0.51855856,False
tile_12557.npy,0.26006117,0.0014469441,0.5186754,False
tile_30388.npy,0.26005402,0.0012536868,0.5188544,False
tile_20162.npy,0.2600377,0.0014762466,0.51859915,False
tile_23193.npy,0.26002336,0.001376127,0.51867056,False
tile_21877.npy,0.26001897,0.0013577085,0.5186802,False
tile_9601.npy,0.26000974,0.0013015362,0.51871794,False
tile_22143.npy,0.26000372,0.0013008455,0.51870656,False
tile_5694.npy,0.25994822,0.0012907467,0.5186057,False
tile_32101.npy,0.25994658,0.0010351135,0.5188581,False
tile_4984.npy,0.2599451,0.0012024384,0.5186877,False
tile_24770.npy,0.25988004,0.0010747185,0.51868534,False
tile_17273.npy,0.2598442,0.0011782129,0.5185102,False
tile_20151.npy,0.25983867,0.0014430836,0.51823425,False
tile_22255.npy,0.25983435,0.0012626561,0.51840603,False
tile_31767.npy,0.25975376,0.0010478136,0.51845974,False
tile_28941.npy,0.25974151,0.0013314551,0.5181516,False
tile_24558.npy,0.2597356,0.0013057827,0.51816547,False
tile_32113.npy,0.2597222,0.00085026486,0.51859415,False
tile_28475.npy,0.2597208,0.0011443106,0.5182973,False
tile_20734.npy,0.259719,0.0011746495,0.5182634,False
tile_27893.npy,0.25970662,0.0012979489,0.5181153,False
tile_29804.npy,0.25966164,0.0010141105,0.5183092,False
tile_31076.npy,0.2595822,0.0009982287,0.5181662,False
tile_26665.npy,0.25957572,0.0013645241,0.5177869,False
tile_25607.npy,0.25956294,0.0013407068,0.5177852,False
tile_25082.npy,0.25955567,0.0015780029,0.51753336,False
tile_4640.npy,0.2595532,0.0011683657,0.517938,False
tile_32115.npy,0.25952852,0.00071708625,0.51833993,False
tile_18607.npy,0.25951684,0.00042781682,0.5186058,False
tile_8826.npy,0.25951028,0.0011153354,0.51790524,False
tile_21889.npy,0.25949714,0.00157461,0.51741964,False
tile_10534.npy,0.25948134,0.0012468237,0.5177159,False
tile_19675.npy,0.25942087,0.0011798714,0.51766187,False
tile_31601.npy,0.2594011,0.0008361642,0.51796603,False
tile_28839.npy,0.25939178,0.0010386793,0.5177449,False
tile_22595.npy,0.259391,0.0012789848,0.517503,False
tile_30692.npy,0.25926682,0.0014254748,0.5171082,False
tile_23118.npy,0.25926626,0.0011897606,0.51734275,False
tile_4744.npy,0.25925606,0.0008976485,0.5176145,False
tile_20723.npy,0.25924873,0.0014583459,0.5170391,False
tile_28766.npy,0.259234,0.0011193149,0.5173487,False
tile_11862.npy,0.25922433,0.0013849307,0.51706374,False
tile_8042.npy,0.25913846,0.0011280698,0.51714885,False
tile_3368.npy,0.259115,0.0011803792,0.5170497,False
tile_16367.npy,0.25906536,0.0007206655,0.51741004,False
tile_27790.npy,0.25901648,0.0012032441,0.5168297,False
tile_28847.npy,0.25900936,0.0005054228,0.5175133,False
tile_9952.npy,0.2589806,0.0012206056,0.5167406,False
tile_30152.npy,0.25897986,0.00053091615,0.5174288,False
tile_27177.npy,0.25895667,0.0012361989,0.51667714,False
tile_28135.npy,0.25893617,0.0010314488,0.5168409,False
tile_29016.npy,0.25890124,0.0014634309,0.51633906,False
tile_24306.npy,0.25887945,0.001392366,0.51636654,False
tile_14774.npy,0.25887746,0.001225029,0.51652986,False
tile_10362.npy,0.258813,0.0011170884,0.5165089,False
tile_28840.npy,0.25879335,0.0010209621,0.51656574,False
tile_9719.npy,0.25876722,0.0010978486,0.5164366,False
tile_13261.npy,0.2587652,0.0010801824,0.5164502,False
tile_21766.npy,0.25870398,0.0010488594,0.5163591,False
tile_24165.npy,0.25869203,0.0013722589,0.5160118,False
tile_11678.npy,0.25861865,0.0008368534,0.51640046,False
tile_27704.npy,0.2585998,0.0011732442,0.5160263,False
tile_8205.npy,0.25852048,0.0008432878,0.5161977,False
tile_8728.npy,0.25847977,0.0011007679,0.51585877,False
tile_2513.npy,0.25847527,0.0011224018,0.51582813,False
tile_6535.npy,0.25846884,0.00087276404,0.5160649,False
tile_13259.npy,0.25844222,0.0009970458,0.5158874,False
tile_16036.npy,0.25837114,0.0012658348,0.51547647,False
tile_11865.npy,0.25828597,0.00088866596,0.5156833,False
tile_3411.npy,0.25827408,0.0009072776,0.51564085,False
tile_5346.npy,0.25826994,0.0012485373,0.51529133,False
tile_11983.npy,0.25826347,0.00079438125,0.5157325,False
tile_31583.npy,0.25826216,0.0011495162,0.5153748,False
tile_11335.npy,0.25825727,0.0010047592,0.5155098,False
tile_6995.npy,0.25825417,0.001401868,0.5151065,False
tile_11115.npy,0.25823906,0.0012424162,0.5152357,False
tile_12549.npy,0.25823796,0.00092540676,0.5155505,False
tile_18781.npy,0.25822923,0.00039352855,0.51606494,False
tile_25271.npy,0.25816235,0.0010775055,0.51524717,False
tile_19678.npy,0.25814617,0.0011786874,0.51511365,False
tile_29102.npy,0.25811344,0.0008030045,0.5154239,False
tile_26309.npy,0.25810963,0.00087044295,0.5153488,False
tile_2679.npy,0.25808835,0.00070019084,0.5154765,False
tile_3761.npy,0.25804842,0.00096806965,0.51512873,False
tile_9720.npy,0.25803992,0.00091214513,0.5151677,False
tile_29517.npy,0.2579828,0.0009920548,0.5149735,False
tile_10411.npy,0.25797176,0.0009890972,0.51495445,False
tile_26595.npy,0.25795528,0.00032310208,0.51558745,False
tile_8551.npy,0.25793043,0.0006960327,0.51516485,False
tile_14489.npy,0.25787193,0.0010868465,0.514657,False
tile_29864.npy,0.25786898,0.0009773307,0.5147606,False
tile_11059.npy,0.2578363,0.000809859,0.5148628,False
tile_5961.npy,0.25783256,0.001004412,0.5146607,False
tile_22933.npy,0.25782415,0.0012697703,0.51437855,False
tile_18458.npy,0.2577169,0.0011056955,0.5143281,False
tile_2851.npy,0.25769624,0.0008535619,0.51453894,False
tile_25089.npy,0.25767687,0.0009554,0.51439834,False
tile_3229.npy,0.2576648,0.0010546709,0.51427495,False
tile_14952.npy,0.25764924,0.00061117695,0.5146873,False
tile_28752.npy,0.25760686,0.00076567737,0.51444805,False
tile_2859.npy,0.25760245,0.0007891614,0.51441574,False
tile_6202.npy,0.25759387,0.00078751676,0.51440024,False
tile_25901.npy,0.25758576,0.00081537425,0.51435614,False
tile_21560.npy,0.25757372,0.00070191274,0.51444554,False
tile_16867.npy,0.25755966,0.00041778892,0.51470155,False
tile_17737.npy,0.2575516,0.00043552383,0.5146677,False
tile_27631.npy,0.2575481,0.0010645286,0.51403165,False
tile_27629.npy,0.25754157,0.00082190085,0.51426125,False
tile_10747.npy,0.25751832,0.0009073544,0.5141293,False
tile_28498.npy,0.25751078,0.0008237219,0.5141978,False
tile_22813.npy,0.25750995,0.0008246829,0.5141952,False
tile_17038.npy,0.25747004,0.0009312339,0.5140088,False
tile_6563.npy,0.2574576,0.0009063914,0.5140088,False
tile_30561.npy,0.25745037,0.00084819127,0.51405257,False
tile_18083.npy,0.25744125,0.00092350063,0.513959,False
tile_22417.npy,0.25743982,0.0009573697,0.5139223,False
tile_3040.npy,0.25742486,0.0011557746,0.5136939,False
tile_7065.npy,0.2573027,0.00094448205,0.5136609,False
tile_5875.npy,0.25724217,0.0007628865,0.51372147,False
tile_30224.npy,0.25723323,0.00067600457,0.5137905,False
tile_24851.npy,0.2572122,0.00082444213,0.51359993,False
tile_8727.npy,0.25718293,0.00079902104,0.51356685,False
tile_12861.npy,0.25718215,0.0005216101,0.5138427,False
tile_27702.npy,0.2571546,0.0006986115,0.5136106,False
tile_30870.npy,0.25713557,0.0009246821,0.51334643,False
tile_5434.npy,0.25711802,0.00056703633,0.513669,False
tile_29277.npy,0.2571038,0.00095091003,0.51325667,False
tile_24646.npy,0.2570971,0.00089032564,0.5133039,False
tile_4583.npy,0.25709507,0.00095133507,0.5132388,False
tile_6834.npy,0.25705642,0.0009032296,0.5132096,False
tile_25449.npy,0.2570352,0.00097408926,0.5130963,False
tile_9512.npy,0.25702965,0.0007196836,0.51333964,False
tile_24042.npy,0.25702572,0.00082871906,0.5132227,False
tile_6223.npy,0.25692356,0.0009154266,0.5129317,False
tile_23645.npy,0.25691295,0.0007802517,0.51304567,False
tile_31249.npy,0.25689986,0.00074549834,0.51305425,False
tile_21072.npy,0.25682455,0.0009850316,0.5126641,False
tile_23684.npy,0.25682312,0.0005033314,0.51314294,False
tile_30218.npy,0.25681853,0.0008471259,0.51278996,False
tile_5877.npy,0.25681588,0.00035541638,0.51327634,False
tile_13933.npy,0.25680965,0.000322828,0.5132965,False
tile_30189.npy,0.2568028,0.00067772734,0.5129279,False
tile_27628.npy,0.25677362,0.0009327135,0.51261455,False
tile_22115.npy,0.2567626,0.0006844293,0.51284075,False
tile_11813.npy,0.2567391,0.0009170106,0.5125612,False
tile_30398.npy,0.25655535,0.0004135694,0.5126971,False
tile_29883.npy,0.25654903,0.000412902,0.5126852,False
tile_19991.npy,0.25652206,0.00073347567,0.5123106,False
tile_22640.npy,0.25650132,0.0009824215,0.51202023,False
tile_11504.npy,0.25648755,0.00088534073,0.5120897,False
tile_14115.npy,0.25648013,0.00065139914,0.51230884,False
tile_14776.npy,0.2564696,0.0006999541,0.5122393,False
tile_30864.npy,0.2564246,0.00064108655,0.5122081,False
tile_28492.npy,0.25641352,0.0005031595,0.51232386,False
tile_3558.npy,0.2564069,0.000824954,0.5119889,False
tile_5965.npy,0.25639912,0.00065549876,0.5121428,False
tile_30356.npy,0.25636017,0.0008424315,0.5118779,False
tile_30034.npy,0.2563209,0.0007687858,0.511873,False
tile_20895.npy,0.25631154,0.00056126027,0.51206183,False
tile_23125.npy,0.25627837,0.0002681563,0.5122886,False
tile_10979.npy,0.25625437,0.00032549747,0.51218325,False
tile_30335.npy,0.25613463,0.0006009219,0.5116683,False
tile_13069.npy,0.25611135,0.00051528466,0.5117074,False
tile_26419.npy,0.25607166,0.0008297794,0.51131356,False
tile_11676.npy,0.25603262,0.0005046953,0.51156056,False
tile_12859.npy,0.25597572,0.0007185028,0.511233,False
tile_30340.npy,0.25594288,0.0006430894,0.5112427,False
tile_17415.npy,0.25592774,0.0008053207,0.51105016,False
tile_31430.npy,0.2558967,0.0003393109,0.51145405,False
tile_23297.npy,0.25587678,0.0005856933,0.5111679,False
tile_17064.npy,0.25587028,0.00064684567,0.51109374,False
tile_4236.npy,0.25584972,0.00064130704,0.51105815,False
tile_26935.npy,0.2558433,0.00083193916,0.51085466,False
tile_4467.npy,0.25582698,0.0006685719,0.5109854,False
tile_7275.npy,0.25569916,0.00048825206,0.51091003,False
tile_31774.npy,0.25567505,0.00031747462,0.51103264,False
tile_10983.npy,0.2556246,0.0006312318,0.510618,False
tile_3718.npy,0.25552294,0.00071132404,0.51033455,False
tile_4919.npy,0.255517,0.00067367393,0.51036036,False
tile_29707.npy,0.25551477,0.0007182922,0.51031125,False
tile_8901.npy,0.25549716,0.0005027196,0.5104916,False
tile_20168.npy,0.25548482,0.0006367509,0.5103329,False
tile_29011.npy,0.2554254,0.00062676513,0.51022404,False
tile_5094.npy,0.2554216,0.0008778467,0.50996536,False
tile_5350.npy,0.25541267,0.0005567914,0.51026857,False
tile_16719.npy,0.25537917,0.000795284,0.50996304,False
tile_25035.npy,0.25531787,0.0003733668,0.51026237,False
tile_23298.npy,0.2552912,0.00039228384,0.5101901,False
tile_12901.npy,0.2552909,0.00060048734,0.5099813,False
tile_14979.npy,0.25528368,0.00076170015,0.5098057,False
tile_2683.npy,0.2552645,0.00057926634,0.50994974,False
tile_9419.npy,0.255259,0.00039343268,0.51012456,False
tile_25955.npy,0.25523087,0.00071251823,0.50974923,False
tile_14777.npy,0.2552301,0.0004486703,0.51001155,False
tile_8207.npy,0.2552136,0.0007665256,0.50966066,False
tile_13067.npy,0.2551881,0.00060210965,0.5097741,False
tile_31602.npy,0.25517467,0.0003330755,0.51001626,False
tile_17389.npy,0.25516084,0.00026138788,0.5100603,False
tile_18457.npy,0.25512925,0.00053982076,0.50971866,False
tile_11156.npy,0.25512356,0.00049241213,0.5097547,False
tile_26482.npy,0.2551212,0.00053003535,0.50971234,False
tile_30745.npy,0.25508896,0.00047510216,0.5097028,False
tile_31396.npy,0.2550652,0.0006224683,0.50950795,False
tile_11159.npy,0.25503173,0.00055289874,0.5095106,False
tile_17934.npy,0.2550204,0.00042077625,0.5096201,False
tile_5609.npy,0.25496876,0.0004726771,0.50946486,False
tile_32280.npy,0.25494367,0.00022604811,0.5096613,False
tile_27805.npy,0.25488827,0.0004623487,0.5093142,False
tile_30691.npy,0.25487232,0.0006457785,0.5090989,False
tile_30332.npy,0.2548302,0.00040531583,0.5092551,False
tile_18950.npy,0.2547369,0.0005705075,0.50890326,False
tile_5174.npy,0.25471675,0.0006104655,0.50882304,False
tile_31214.npy,0.25471157,0.00019884882,0.5092243,False
tile_6549.npy,0.25469577,0.0005162629,0.5088753,False
tile_8383.npy,0.2545193,0.0005051789,0.5085335,False
tile_20691.npy,0.2545118,0.0005022989,0.5085213,False
tile_30048.npy,0.254421,0.0005496492,0.5082923,False
tile_30217.npy,0.25438568,0.0006601019,0.50811124,False
tile_28673.npy,0.25438258,0.0003979962,0.5083672,False
tile_29808.npy,0.25428227,0.0003504554,0.50821406,False
tile_28151.npy,0.25419924,0.0005195555,0.5078789,False
tile_4231.npy,0.2541785,0.0003301181,0.5080269,False
tile_31762.npy,0.2541458,0.00043571126,0.5078559,False
tile_16344.npy,0.25408804,0.00033417536,0.5078419,False
tile_3052.npy,0.25404584,0.00039006124,0.50770164,False
tile_29631.npy,0.25387174,0.00039383554,0.50734967,False
tile_2682.npy,0.25378233,0.00029957455,0.5072651,False
tile_20865.npy,0.253759,0.00035734446,0.50716066,False
tile_31603.npy,0.25373158,0.0002120965,0.5072511,False
tile_13415.npy,0.25363567,0.00035109394,0.5069203,False
tile_2690.npy,0.25343654,0.0003951065,0.50647795,False
tile_31752.npy,0.253284,0.00032921287,0.5062388,False
tile_6128.npy,0.2530249,0.0002534726,0.5057963,False
tile_7340.npy,0.25265342,0.00021065433,0.5050962,False
tile_10461.npy,0.25260672,0.00028717046,0.50492626,False
tile_14447.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_1446.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_1448.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_23324.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_23334.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_27119.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_27135.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_27138.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_27144.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_27146.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_27153.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_27167.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_27171.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_2358.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_2360.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_13226.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_13228.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_13230.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_13235.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_133.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_2720.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_27299.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_27314.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_27315.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_27320.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_27348.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_14627.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_14628.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_27647.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_27671.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_27672.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_27674.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_27691.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_27469.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_27474.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_27477.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_27494.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_27508.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_1314.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_13219.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_27817.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_27825.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_2320.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_23305.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_2331.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_23319.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_23322.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_1454.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_1458.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_14626.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_27517.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_23153.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_2316.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_1473.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_14778.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_1478.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_2775.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_2781.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_27811.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_28016.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_28040.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_28046.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_2810.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_2812.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_27838.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_27851.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_27856.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_27861.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_27873.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_2797.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_23144.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_28216.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_22966.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_22976.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_22977.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_2298.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_2309.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_2798.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_27982.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_27987.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_27992.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_280.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_28006.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_28010.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_13063.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_1312.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_2816.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_28164.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_2817.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_28174.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_2818.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_28197.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_282.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_28208.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_28210.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_28213.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_28384.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_22779.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_2278.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_22783.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_22792.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_2281.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_2288.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_22965.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_28220.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_13040.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_13048.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_13062.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_1492.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_14955.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_14959.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_1496.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_14960.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_14975.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_1500.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_28331.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_28333.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_2835.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_28377.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_28378.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_28379.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_28736.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_28742.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_28745.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_1297.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_2845.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_28503.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_28529.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_28533.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_28536.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_28558.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_22613.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_22617.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_22634.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_28682.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_28883.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_28889.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_28898.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_28916.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_28920.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_1259.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_1265.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_12694.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_12714.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_12867.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_12883.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_2235.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_2240.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_22435.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_22436.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_2244.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_22445.npy,0.041229047,1.1640159e-05,0.082446456,False
tile_22450.npy,0.041229047,1.1640159e-05,0.082446456,False
