Filename,Anomaly_Score,MSE,SSIM_Delta,KLD,Is_Anomaly
tile_12859.npy,0.51114476,0.0222175,0.9992492,0.41141003,False
tile_25194.npy,0.5111422,0.02215801,0.9993139,0.40628833,False
tile_16453.npy,0.5111007,0.02218216,0.9992241,0.39757234,False
tile_26730.npy,0.5110981,0.022031397,0.9993546,0.4050595,False
tile_5962.npy,0.511096,0.022203337,0.99917996,0.40433946,False
tile_18582.npy,0.5110913,0.022019476,0.9993464,0.40836206,False
tile_29985.npy,0.5110891,0.022221215,0.999141,0.40802053,False
tile_17064.npy,0.51108533,0.0221458,0.99922025,0.40235955,False
tile_25271.npy,0.51108426,0.021987634,0.9993633,0.40877008,False
tile_8979.npy,0.5110836,0.022053283,0.99930537,0.40428528,False
tile_31249.npy,0.5110786,0.022120755,0.99921435,0.4110302,False
tile_6034.npy,0.51104563,0.021943359,0.99934053,0.40371916,False
tile_18938.npy,0.5110383,0.021919664,0.9993425,0.40722263,False
tile_26303.npy,0.5110354,0.022070099,0.9991765,0.41210407,False
tile_27215.npy,0.5110251,0.021946147,0.99929446,0.4047842,False
tile_28766.npy,0.5110135,0.02189728,0.99930954,0.41005778,False
tile_32113.npy,0.511,0.022095328,0.9990871,0.40877986,False
tile_7184.npy,0.5109941,0.02185205,0.9993251,0.40551925,False
tile_2683.npy,0.51097035,0.021853425,0.9992649,0.41118658,False
tile_11335.npy,0.5109672,0.021761615,0.99937105,0.4008424,False
tile_31396.npy,0.51095325,0.021823851,0.9992598,0.41141188,False
tile_25821.npy,0.5109518,0.021845473,0.99925023,0.40392146,False
tile_30048.npy,0.5109294,0.021720294,0.9993232,0.4076553,False
tile_24646.npy,0.5109286,0.021744858,0.9992985,0.40685093,False
tile_30561.npy,0.51092046,0.021721791,0.99930376,0.40772292,False
tile_29516.npy,0.51091176,0.021745691,0.99925905,0.40938988,False
tile_3761.npy,0.51090574,0.021757586,0.99923843,0.40778446,False
tile_20691.npy,0.5109022,0.021707168,0.9992757,0.41081515,False
tile_20672.npy,0.51090175,0.021709908,0.99928373,0.40493998,False
tile_3897.npy,0.5108922,0.021687228,0.9992756,0.41078267,False
tile_29289.npy,0.51088893,0.021669058,0.99929583,0.40651032,False
tile_7065.npy,0.51087254,0.02167837,0.99925584,0.40540975,False
tile_32101.npy,0.5108618,0.021689009,0.99922645,0.40405715,False
tile_8042.npy,0.51085967,0.021629326,0.99927986,0.40508977,False
tile_21766.npy,0.5108588,0.02156261,0.9993403,0.40735734,False
tile_4640.npy,0.51085687,0.021604383,0.9992928,0.40830597,False
tile_13261.npy,0.5108447,0.021505628,0.999365,0.40944415,False
tile_10576.npy,0.51079845,0.021504618,0.9992742,0.4090875,False
tile_25089.npy,0.5107873,0.021486133,0.999277,0.40572748,False
tile_28620.npy,0.5107731,0.021498518,0.9992337,0.4069712,False
tile_22478.npy,0.5107594,0.021440266,0.9992679,0.40539265,False
tile_4463.npy,0.51075727,0.021456316,0.9992498,0.40415367,False
tile_18950.npy,0.5107364,0.021309895,0.9993498,0.40657204,False
tile_3756.npy,0.5107203,0.02147343,0.9991606,0.40325794,False
tile_22813.npy,0.51070946,0.021372931,0.9992242,0.41092902,False
tile_8727.npy,0.5106956,0.02126548,0.9993074,0.40914187,False
tile_10711.npy,0.51068836,0.021254977,0.99930733,0.40724507,False
tile_8998.npy,0.5106676,0.021357706,0.999167,0.4052325,False
tile_5510.npy,0.51064545,0.021128412,0.99935156,0.40546268,False
tile_22115.npy,0.5106334,0.021268703,0.99918437,0.4068875,False
tile_6834.npy,0.51063275,0.021055378,0.9993925,0.40885103,False
tile_18804.npy,0.5106189,0.021224998,0.9991929,0.40993163,False
tile_2523.npy,0.5106143,0.021199225,0.9992067,0.41132304,False
tile_13067.npy,0.5106029,0.021115344,0.9992665,0.41200563,False
tile_23045.npy,0.51059556,0.021186257,0.9991927,0.4061128,False
tile_5609.npy,0.51059335,0.021202005,0.9991628,0.41095698,False
tile_11865.npy,0.51056385,0.021095302,0.9992163,0.40807477,False
tile_5621.npy,0.51055974,0.021068748,0.9992352,0.40775406,False
tile_8826.npy,0.5105482,0.020983469,0.99929756,0.40762204,False
tile_9189.npy,0.5105191,0.020967811,0.9992625,0.4039308,False
tile_31605.npy,0.5105048,0.020989534,0.9992011,0.40945622,False
tile_24042.npy,0.5104945,0.020926993,0.9992463,0.40783805,False
tile_31076.npy,0.51049286,0.020964108,0.99920046,0.41056088,False
tile_2690.npy,0.51048297,0.020826831,0.99931765,0.4107361,False
tile_13259.npy,0.5104789,0.020891098,0.99926114,0.4027951,False
tile_19991.npy,0.51046187,0.02087662,0.9992306,0.40823042,False
tile_25196.npy,0.5104157,0.020778105,0.9992447,0.40430248,False
tile_10983.npy,0.510412,0.02073841,0.99926794,0.40881473,False
tile_2851.npy,0.5104074,0.020798765,0.9991931,0.41146436,False
tile_20332.npy,0.51037955,0.02063888,0.9993031,0.40857837,False
tile_9720.npy,0.51036906,0.0206234,0.99929696,0.4088933,False
tile_30864.npy,0.5103675,0.020700362,0.9992178,0.40839168,False
tile_29864.npy,0.51036304,0.0205881,0.99933237,0.40279698,False
tile_25341.npy,0.51035833,0.020636167,0.9992678,0.4063424,False
tile_23953.npy,0.5103549,0.020760339,0.9991272,0.41108656,False
tile_12901.npy,0.51035327,0.020593613,0.9992972,0.40788504,False
tile_12549.npy,0.5103522,0.020617958,0.9992724,0.40702045,False
tile_3947.npy,0.5103446,0.020557374,0.9993102,0.41086927,False
tile_4105.npy,0.51029056,0.020498967,0.99928117,0.40050083,False
tile_21382.npy,0.51023287,0.020490043,0.9991707,0.40252808,False
tile_25371.npy,0.51022327,0.02047268,0.999163,0.40545827,False
tile_2859.npy,0.5102124,0.020449117,0.9991683,0.40371075,False
tile_28135.npy,0.5102012,0.020338697,0.9992487,0.4075172,False
tile_27629.npy,0.510199,0.020402182,0.9991798,0.40807322,False
tile_9000.npy,0.5101745,0.020320982,0.9992223,0.4028543,False
tile_10115.npy,0.51017267,0.020389527,0.9991368,0.40948212,False
tile_27111.npy,0.5101669,0.020413756,0.99910796,0.4059997,False
tile_9533.npy,0.51016515,0.020280417,0.9992305,0.40970674,False
tile_6823.npy,0.51016235,0.020284943,0.999226,0.40689495,False
tile_29102.npy,0.510153,0.02028935,0.9991942,0.41120616,False
tile_13786.npy,0.51015246,0.020236945,0.99925417,0.40693617,False
tile_27877.npy,0.51010257,0.0202555,0.9991326,0.40853667,False
tile_10572.npy,0.5100978,0.020120647,0.9992723,0.4013101,False
tile_11059.npy,0.510092,0.02014824,0.99921817,0.40882343,False
tile_10461.npy,0.5100886,0.02012791,0.9992264,0.41147968,False
tile_6716.npy,0.5100761,0.020125225,0.99921757,0.40472758,False
tile_4984.npy,0.510037,0.020092933,0.9991624,0.40937155,False
tile_10228.npy,0.5100295,0.020082131,0.9991659,0.40549985,False
tile_27702.npy,0.5100012,0.019965399,0.999215,0.41097578,False
tile_24851.npy,0.50999,0.019917697,0.9992408,0.41074055,False
tile_12782.npy,0.50994533,0.019874986,0.9992003,0.40770012,False
tile_28752.npy,0.5099436,0.019855328,0.9992113,0.41023624,False
tile_31762.npy,0.5099346,0.019898599,0.99914813,0.41122437,False
tile_9350.npy,0.5099031,0.019782607,0.9992113,0.40610185,False
tile_24138.npy,0.5098885,0.019823976,0.99913436,0.40936247,False
tile_17273.npy,0.50987965,0.019650757,0.99929583,0.40632087,False
tile_4744.npy,0.5098208,0.019624487,0.9991933,0.4119004,False
tile_7426.npy,0.50978833,0.019500878,0.9992745,0.40066913,False
tile_10747.npy,0.50972646,0.019414619,0.99922365,0.40735447,False
tile_23297.npy,0.50972635,0.019558782,0.9990731,0.41045472,False
tile_21688.npy,0.5096989,0.019375294,0.99921256,0.40501642,False
tile_31752.npy,0.5096936,0.019355044,0.99921215,0.41003442,False
tile_20168.npy,0.5096925,0.019346908,0.9992167,0.41067258,False
tile_24221.npy,0.5096713,0.0193525,0.99917674,0.40661713,False
tile_23200.npy,0.5096652,0.0192919,0.99923146,0.40349534,False
tile_25444.npy,0.50966305,0.019239403,0.9992706,0.40804324,False
tile_28475.npy,0.5096156,0.0191846,0.99922866,0.40893358,False
tile_26309.npy,0.50958985,0.019136889,0.9992318,0.40548253,False
tile_6535.npy,0.50958705,0.019147802,0.99921227,0.40702593,False
tile_18457.npy,0.5095849,0.01911045,0.9992362,0.41156486,False
tile_31769.npy,0.509567,0.01907636,0.9992398,0.40893498,False
tile_21560.npy,0.5095624,0.019197544,0.9991093,0.40897688,False
tile_28498.npy,0.50952834,0.018998735,0.99924177,0.4081153,False
tile_8205.npy,0.50952446,0.019049782,0.9991849,0.4071191,False
tile_3411.npy,0.5095137,0.018977378,0.9992281,0.41092992,False
tile_16902.npy,0.50950634,0.019073077,0.9991379,0.40085262,False
tile_4236.npy,0.5094744,0.018990483,0.9991388,0.40979645,False
tile_14113.npy,0.50946105,0.018824682,0.9992749,0.4112612,False
tile_24215.npy,0.50942653,0.018886479,0.999146,0.4103362,False
tile_3594.npy,0.5094241,0.01899347,0.9990392,0.4077774,False
tile_11159.npy,0.50940526,0.018833607,0.99915457,0.41117325,False
tile_5875.npy,0.5093826,0.01879023,0.9991602,0.40741414,False
tile_6202.npy,0.5093785,0.018816292,0.99912566,0.4075167,False
tile_14115.npy,0.5093528,0.018660873,0.9992271,0.40885147,False
tile_28665.npy,0.50934464,0.01876545,0.9991006,0.41157395,False
tile_30340.npy,0.50933737,0.018634979,0.9992226,0.40860668,False
tile_14776.npy,0.50930804,0.018576607,0.99922013,0.4096341,False
tile_17967.npy,0.50927985,0.018535212,0.9992066,0.40893823,False
tile_7531.npy,0.5092798,0.018667921,0.9990798,0.40592244,False
tile_2679.npy,0.5092675,0.01855941,0.99915135,0.41213438,False
tile_29631.npy,0.5092556,0.018562896,0.99912596,0.41115868,False
tile_8383.npy,0.5092457,0.01843481,0.99923456,0.41103622,False
tile_11983.npy,0.5092209,0.018492881,0.99913,0.40943423,False
tile_30745.npy,0.5092029,0.018458135,0.9991272,0.41021106,False
tile_5350.npy,0.50918984,0.01843227,0.99912506,0.4111814,False
tile_8901.npy,0.5091423,0.01834407,0.9991218,0.40938938,False
tile_6125.npy,0.509101,0.018389795,0.99898756,0.4122837,False
tile_21421.npy,0.5090422,0.018276934,0.9990028,0.40234897,False
tile_30189.npy,0.50897396,0.017955717,0.99917066,0.41081622,False
tile_31601.npy,0.50892603,0.017943842,0.9990932,0.40750235,False
tile_20895.npy,0.50890124,0.017943036,0.9990354,0.4119643,False
tile_11676.npy,0.50889003,0.017922265,0.999036,0.41093972,False
tile_24770.npy,0.50888085,0.01777161,0.9991751,0.40749553,False
tile_26482.npy,0.50887805,0.017689873,0.99925005,0.4080963,False
tile_17934.npy,0.5088375,0.017834054,0.9990171,0.4119357,False
tile_8551.npy,0.50883543,0.01772679,0.9991251,0.4095008,False
tile_27805.npy,0.50881404,0.017709948,0.9990988,0.40968817,False
tile_6549.npy,0.5088007,0.017550893,0.9992418,0.40430543,False
tile_3710.npy,0.50874007,0.017656812,0.99901414,0.40458596,False
tile_27876.npy,0.508716,0.017595595,0.9990186,0.4089013,False
tile_6051.npy,0.5087123,0.017606076,0.99901855,0.40000305,False
tile_30224.npy,0.508701,0.017490499,0.9990915,0.41003478,False
tile_9512.npy,0.50852484,0.01704958,0.9991837,0.40815213,False
tile_5965.npy,0.5084947,0.01701697,0.9991539,0.40921763,False
tile_2509.npy,0.5084259,0.017222567,0.99880666,0.41127667,False
tile_7275.npy,0.5083451,0.016853455,0.99903756,0.39958715,False
tile_11156.npy,0.50823843,0.016563963,0.9990938,0.40956438,False
tile_20865.npy,0.50822973,0.016572524,0.9990747,0.40616128,False
tile_13593.npy,0.5082058,0.01653235,0.99906105,0.4090656,False
tile_13431.npy,0.5081953,0.016448835,0.99913335,0.40416253,False
tile_13069.npy,0.508164,0.016528778,0.99897885,0.41020265,False
tile_14777.npy,0.5081287,0.016291184,0.9991414,0.41240597,False
tile_13415.npy,0.50812703,0.016380101,0.99905133,0.41135,False
tile_7340.npy,0.50809765,0.016453272,0.9989191,0.41142356,False
tile_30335.npy,0.5080663,0.016255006,0.99905473,0.4114775,False
tile_6644.npy,0.5080242,0.016179714,0.99906456,0.40210903,False
tile_21417.npy,0.50799954,0.016316552,0.99885845,0.41205195,False
tile_8673.npy,0.50783193,0.016050048,0.9987899,0.4119254,False
tile_3052.npy,0.50774735,0.015598981,0.99907887,0.40844026,False
tile_16367.npy,0.50774103,0.015633786,0.9990238,0.41221395,False
tile_23684.npy,0.5077336,0.015701158,0.99895144,0.4072663,False
tile_5434.npy,0.50762063,0.015368183,0.9990483,0.41243094,False
tile_28673.npy,0.5076193,0.0153065575,0.99910975,0.41113105,False
tile_4054.npy,0.5076102,0.01544612,0.99895525,0.40951392,False
tile_32115.npy,0.50759226,0.015535245,0.99883103,0.40911707,False
tile_7277.npy,0.5075546,0.0153899025,0.99891347,0.40290284,False
tile_28492.npy,0.50753266,0.01543195,0.9988134,0.40996987,False
tile_12861.npy,0.507505,0.015309576,0.9988804,0.41000405,False
tile_30332.npy,0.5074958,0.0152186975,0.998949,0.41197422,False
tile_6128.npy,0.5074111,0.015085895,0.9989119,0.41220286,False
tile_2682.npy,0.5071309,0.014495912,0.99894106,0.41237715,False
tile_4231.npy,0.5071307,0.014629245,0.9988248,0.4036821,False
tile_9419.npy,0.5071098,0.014532488,0.9988745,0.40633243,False
tile_25035.npy,0.50694096,0.014186037,0.99887264,0.41163096,False
tile_16344.npy,0.50690496,0.01413154,0.99885386,0.41226518,False
tile_2347.npy,0.5067997,0.013894559,0.9988862,0.40932375,False
tile_26076.npy,0.5067511,0.01380656,0.99887085,0.41240123,False
tile_7626.npy,0.5067394,0.013996802,0.99866337,0.4092943,False
tile_23298.npy,0.50665414,0.013648111,0.99883825,0.41096476,False
tile_30732.npy,0.50657994,0.013518658,0.99881727,0.411984,False
tile_2713.npy,0.50641644,0.013295729,0.998716,0.41055095,False
tile_30152.npy,0.506344,0.013166242,0.9986976,0.41212505,False
tile_29808.npy,0.5062283,0.012932471,0.99871284,0.4056868,False
tile_28847.npy,0.5060918,0.012832303,0.99852663,0.412267,False
tile_5087.npy,0.50605035,0.012684181,0.9985918,0.41233912,False
tile_14952.npy,0.50601995,0.01237217,0.9988427,0.4125405,False
tile_12513.npy,0.5059292,0.01262014,0.9984131,0.41256216,False
tile_17737.npy,0.50581294,0.012226855,0.99857396,0.41253895,False
tile_7683.npy,0.50578207,0.012058244,0.99868053,0.41272736,False
tile_15299.npy,0.5056293,0.012254432,0.998184,0.41007313,False
tile_31602.npy,0.5054569,0.011524633,0.9985656,0.4118354,False
tile_29883.npy,0.50540453,0.011378925,0.99861276,0.40870854,False
tile_30398.npy,0.50535667,0.011278972,0.9986087,0.41281706,False
tile_9722.npy,0.50528425,0.01123569,0.99851763,0.4075713,False
tile_31774.npy,0.5052618,0.011246329,0.998452,0.41258916,False
tile_31603.npy,0.5051827,0.011147437,0.99839586,0.4110381,False
tile_16867.npy,0.5051487,0.010975067,0.99849963,0.4113613,False
tile_5877.npy,0.50480163,0.010329178,0.99844843,0.41279674,False
tile_18781.npy,0.5046202,0.010096277,0.9983184,0.41285968,False
tile_13933.npy,0.50457525,0.010018597,0.9983152,0.40835062,False
tile_32280.npy,0.5044085,0.009931464,0.9980602,0.4126722,False
tile_31430.npy,0.5043763,0.0095251985,0.99840677,0.41028976,False
tile_18607.npy,0.504165,0.009453431,0.9980515,0.4124956,False
tile_32117.npy,0.504157,0.009161316,0.9983268,0.41292414,False
tile_17389.npy,0.5040244,0.0088832555,0.9983401,0.41271043,False
tile_10979.npy,0.5040163,0.008809665,0.99839705,0.41295367,False
tile_4397.npy,0.50400126,0.00957421,0.9976059,0.41124025,False
tile_3068.npy,0.50398594,0.009203813,0.99794626,0.4108918,False
tile_31214.npy,0.5038806,0.009104775,0.99783117,0.4126602,False
tile_22604.npy,0.5038715,0.009004977,0.9979125,0.41275093,False
tile_23125.npy,0.50372535,0.008585277,0.9980394,0.4129912,False
tile_26595.npy,0.50363344,0.00849983,0.9979409,0.41304046,False
tile_14107.npy,0.50337774,0.008288633,0.99764097,0.41291785,False
tile_32274.npy,0.5033678,0.007965129,0.9979448,0.4127922,False
tile_32109.npy,0.5032825,0.008110807,0.9976278,0.41316384,False
tile_28846.npy,0.5030361,0.007778629,0.9974677,0.4129212,False
tile_9590.npy,0.5030036,0.0077826004,0.99739885,0.41286322,False
tile_28502.npy,0.50292504,0.008181558,0.9968423,0.41311243,False
tile_29193.npy,0.50274855,0.008012768,0.99665904,0.41264117,False
tile_971.npy,0.020237204,0.0005996656,0.03904736,0.41368976,False
tile_9933.npy,0.020237204,0.0005996656,0.03904736,0.41368976,False
tile_9918.npy,0.020237204,0.0005996656,0.03904736,0.41368976,False
tile_97.npy,0.020237204,0.0005996656,0.03904736,0.41368976,False
tile_9923.npy,0.020237204,0.0005996656,0.03904736,0.41368976,False
tile_973.npy,0.020237204,0.0005996656,0.03904736,0.41368976,False
tile_9735.npy,0.020237204,0.0005996656,0.03904736,0.41368976,False
tile_9738.npy,0.020237204,0.0005996656,0.03904736,0.41368976,False
tile_974.npy,0.020237204,0.0005996656,0.03904736,0.41368976,False
tile_9746.npy,0.020237204,0.0005996656,0.03904736,0.41368976,False
tile_9758.npy,0.020237204,0.0005996656,0.03904736,0.41368976,False
tile_98.npy,0.020237204,0.0005996656,0.03904736,0.41368976,False
tile_9919.npy,0.020237204,0.0005996656,0.03904736,0.41368976,False
tile_9921.npy,0.020237204,0.0005996656,0.03904736,0.41368976,False
tile_20523.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_9378.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_9390.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_9399.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_94.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_26087.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_26089.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_261.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_26108.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_26114.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_25768.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_2581.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_15825.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_10095.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_9403.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_941.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_943.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_1440.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_14436.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_14446.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_14447.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_1446.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_1448.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_16868.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_2431.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_24352.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_24355.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_24360.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_1665.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_1668.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_14627.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_14628.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_28331.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_24187.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_24198.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_2429.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_24368.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_24376.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_24378.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_28529.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_28533.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_28536.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_28558.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_28682.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_28736.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_28742.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_14275.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_1430.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_28503.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_28333.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_2835.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_28377.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_28378.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_28379.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_28384.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_2845.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_28210.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_28213.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_28216.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_28220.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_1454.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_1401.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_14086.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_14096.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_24173.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_13926.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_17045.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_17050.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_17054.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_141.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_28865.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_28881.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_28883.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_28889.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_28898.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_28916.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_28920.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_2902.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_29030.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_1431.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_28745.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_29207.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_29214.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_29225.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_29230.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_29234.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_29238.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_29255.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_2390.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_29031.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_29042.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_29064.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_29072.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_29085.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_29088.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_13916.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_13918.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_2810.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_29397.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_29420.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_13739.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_1375.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_1376.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_17225.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_17230.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_17233.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_23825.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_23855.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_2405.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_2413.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_24168.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_2919.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_29197.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_24022.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_29369.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_29385.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_1458.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_14626.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_2450.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_2451.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_24515.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_24523.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_24536.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_24542.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_24553.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_1661.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_24728.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_14778.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_1478.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_29754.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_29767.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_23857.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_1385.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_29425.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_29435.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_29442.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_29448.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_2951.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_29544.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_29549.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_29553.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
tile_29566.npy,0.020236831,0.0005996657,0.039046645,0.41367567,False
